Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
IT Onshore 397 38.0 15.0 70M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 654 39.5 8.75 70M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 655 39.5 9.375 70M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 219 37.0 15.0 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 306 37.5 13.75 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 394 38.0 13.125 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 397 38.0 15.0 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 654 39.5 8.75 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Onshore 655 39.5 9.375 85M Generator NWST	359.6498359	367.9831693	376.3165026	384.6498359	392.9831693	401.3165026	409.6498359	417.9831693	426.3165026	434.6498359	442.9831693	451.3165026	480.5179488	509.5819304	532.4599969	1083.817796	1190.327037	1295.599094	1331.63893	1359.498125	1389.617156	1405.085519	1418.432125	1430.780423	1441.719748	1453.09123	1461.863491	1470.583833	1519.578434	1568.599356	1617.534721	1665.473616	1712.365293	1758.166617	1802.841688	1846.36144	1888.703224	1929.850374	1969.791773	2008.521423	2046.03801	2082.344491	2117.447685	2151.357885	2184.088483	2215.655613	2246.077823	2275.375749	2303.571834	2330.690047	2356.755629	2381.794864	2405.834865	2428.903374	2451.028593	2472.239014	2492.563286	2512.030076	2530.667959	2548.505317	2565.570246	2581.890483	2597.493335	2612.405621	2626.653623	2640.263049	2653.258992	2665.665908	2677.507593	2688.807168	2699.587067	2709.869028	2719.674093	2729.02261	2737.934228	2746.427911	2754.521942	2762.233933	2769.580835	2776.578958	2783.243972	2789.590934	2795.634299	2801.387933	2806.865135	2812.07865	2817.040688	2821.762943	2826.256606	2830.532383	2834.600518
IT Offshore 129 36.5 14.375 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 303 37.5 11.875 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 304 37.5 12.5 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 484 38.5 13.75 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 563 39.0 7.5 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 129 36.5 14.375 130M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 303 37.5 11.875 130M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 304 37.5 12.5 130M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 484 38.5 13.75 130M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 563 39.0 7.5 130M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 129 36.5 14.375 160M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 303 37.5 11.875 160M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Offshore 304 37.5 12.5 160M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
