Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
DE MW	0	0	0	0	0	0	0	0	0	56000	0	60084.55	60728.4	61090.62	61547.42	61647.07	62123.06	62203.94	62465.99	62324.85	62365.25	62807.76	63377.74	63627.87	64010.09	64393.97	65055.16	65296.78	65737.17	66165.57	66795.28	67430.98	68072.73	68720.59	69374.62	70034.87	70701.4	71374.28	72053.56	72739.31	73431.58	74130.44	74835.95	75548.18	76267.18	76993.03	77725.79	78465.52	79212.29	79966.16	80727.21	81495.51	82271.12	83054.1	83844.54	84642.51	85448.06	86261.29	87082.25	87911.03	88747.69	89592.32	90444.98	91305.76	92174.74	93051.98	93937.57	94831.59	95734.12	96645.24	97565.03	98493.57	99430.95	100377.25	101332.56	102296.96	103270.53	104253.38	105245.57	106247.21	107258.39	108279.18	109309.69	110350.01	111400.23	112460.45	113530.75	114611.24	115702.02	116803.17	117914.81
DE MW DA	51203.03016	51715.06046	52232.21106	52754.53317	53282.07851	53814.89929	54353.04828	54896.57877	55445.54455	56000	56560	57125.6	57737.74418	58082.12505	58516.4314	58611.17243	59063.72782	59140.62549	59389.76756	59255.57828	59293.98435	59714.70368	60256.61294	60494.42684	60857.82434	61222.80156	61851.42909	62081.14746	62499.84929	62907.15663	63505.8547	64110.25068	64720.39881	65336.35381	65958.17097	66585.90606	67219.61542	67859.35589	68505.18489	69157.16034	69815.34076	70479.7852	71150.55326	71827.70513	72511.30158	73201.40393	73898.0741	74601.3746	75311.36853	76028.11959	76751.69209	77482.15095	78219.56172	78963.99055	79715.50423	80474.1702	81240.05652	82013.23191	82793.76574	83581.72804	84377.18951	85180.22153	85990.89614	86809.28607	87635.46476	88469.50634	89311.48563	90161.47818	91019.56025	91885.80883	92760.30165	93643.11717	94534.33459	95434.03387	96342.29575	97259.20171	98184.83402	99119.27573	100062.6107	101014.9235	101976.2997	102946.8254	103926.5878	104915.6747	105914.175	106922.1782	107939.7746	108967.0558	110004.1137	111051.0415	112107.9331
BE GWh EEO	1	1	1	1	1	1	1	1	1	1	1	82347.79885	83301.00405	83837.3732	84645.23887	84968.88249	85813.62483	86184.13849	86813.93033	86929.82836	87303.8527	88254.42601	89433.72313	90143.27479	91081.54689	92015.75094	93349.62427	94112.80573	95155.31856	96193.88482	97512.35322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CH GWh EEO	1	1	1	1	1	1	1	1	1	1	1	60471.55868	61486.84693	62053.77804	62809.6609	63180.20958	63962.91187	64372.55431	64966.59203	65141.2672	65506.05685	66197.30823	67065.73531	67570.8411	68255.04889	68938.13603	69935.45732	70500.09573	71279.92301	72059.04054	73059.19131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DK GWh EEO	1	1	1	1	1	1	1	1	1	1	1	33657.37125	34076.01664	34445.75778	34917.87888	35193.83166	35636.93687	35924.64627	36298.48866	36454.70906	36706.03633	37036.64992	37499.07626	37780.4413	38157.29703	38534.70595	39078.95773	39404.52063	39839.32919	40273.71381	40820.16574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ES GWh EEO	1	1	1	1	1	1	1	1	1	1	1	245578.4463	250923.0141	253463.0561	256722.8358	258666.8717	262172.2073	263984.0676	266462.7619	267466.0559	269141.9854	272105.7961	275658.7842	278016.7894	280971.1204	283926.8861	288053.1187	290649.4029	294017.6182	297390.7383	301558.0517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FI GWh EEO	1	1	1	1	1	1	1	1	1	1	1	83354.74881	84294.51799	84937.65485	85845.54265	86281.24777	86915.32356	87059.04717	87432.26891	87299.40558	87409.49214	87809.3157	88474.17886	88671.81101	89099.32966	89523.69668	90264.45338	90479.12482	90951.9403	91421.52313	92149.4144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FR GWh EEO	1	1	1	1	1	1	1	1	1	1	1	472588.9494	478727.506	481567.2082	485814.3652	487460.9718	491814.6275	494220.7265	498006.888	499057.8264	501484.8781	506175.0063	512080.269	515543.0749	520220.8537	524894.481	531667.7502	535453.9247	540727.3037	545996.5782	552850.3072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UK GWh EEO	1	1	1	1	1	1	1	1	1	1	1	313175.3152	316590.7904	318048.597	320527.0944	321250.8282	324127.7696	325823.6824	328467.9003	329242.3718	330959.041	334678.2681	339257.4776	342095.1587	345792.4357	349482.2014	355859.5998	360171.8686	365509.4081	370842.1851	377241.1513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT GWh EEO	1	1	1	1	1	1	1	1	1	1	1	294435.5093	298640.3516	299638.2798	301519.2896	301627.9851	303608.3363	304065.4863	305424.1064	304974.419	305426.493	307723.5609	310710.1515	312257.0193	314493.9058	316711.2169	320307.3573	321959.6621	324552.0165	327123.44	330648.7939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NL GWh EEO	1	1	1	1	1	1	1	1	1	1	1	117528.9765	119605.4896	121001.1022	122771.1111	123840.8544	125561.7972	126734.8472	128241.5725	128968.5499	130051.8609	131860.0215	133985.2738	135413.48	137160.474	138888.2593	141176.5233	142593.1294	144417.5738	146223.5748	148439.8038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NO GWh EEO	1	1	1	1	1	1	1	1	1	1	1	131161.4535	133224.4676	134787.9254	136754.2186	138002.5933	139785.6798	140547.3522	141689.6624	142024.9255	142728.8531	143708.0948	145025.2908	145610.2222	146567.3843	147527.5128	148535.884	148735.1068	149343.3135	149954.5279	150982.4927	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PL GWh EEO	1	1	1	1	1	1	1	1	1	1	1	160077.523	164940.7082	169112.9863	173512.3515	176992.7776	180998.8684	183178.9439	185537.3944	186750.2729	188414.2696	191337.5253	194714.568	197192.5945	200141.0668	203108.588	206689.0237	209107.2443	212140.1225	215196.0484	218890.2511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PT GWh EEO	1	1	1	1	1	1	1	1	1	1	1	53128.46551	54257.72943	54956.81547	55809.63032	56394.84731	57162.37341	57723.73629	58440.03469	58864.00142	59434.74492	59937.89051	60552.40257	60919.3481	61397.03684	61864.94052	62490.67606	62791.7439	63232.31955	63655.93802	64224.75311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SE GWh EEO	1	1	1	1	1	1	1	1	1	1	1	135455.5677	136854.7677	137981.1342	139482.0628	140263.7576	141685.9228	142077.0546	142828.5638	142814.4919	143145.1814	143416.6959	144120.9063	144172.304	144547.8361	144921.4571	145778.5158	145901.8025	146389.3484	146875.2051	147736.4803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BE	1	1	1	1	1	1	1	1	1	1	1	9400.43	9509.25	9570.48	9662.7	9699.64	9796.08	9838.37	9910.27	9923.5	9966.19	10074.71	10209.33	10290.33	10397.44	10504.08	10656.35	10743.47	10862.48	10981.04	11131.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CH	1	1	1	1	1	1	1	1	1	1	1	6903.15	7019.05	7083.76	7170.05	7212.35	7301.7	7348.47	7416.28	7436.22	7477.86	7556.77	7655.91	7713.57	7791.67	7869.65	7983.5	8047.96	8136.98	8225.92	8340.09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DK	1	1	1	1	1	1	1	1	1	1	1	3842.17	3889.96	3932.16	3986.06	4017.56	4068.14	4100.99	4143.66	4161.5	4190.19	4227.93	4280.72	4312.84	4355.86	4398.94	4461.07	4498.23	4547.87	4597.46	4659.84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ES	1	1	1	1	1	1	1	1	1	1	1	28034.07	28644.18	28934.14	29306.26	29528.18	29928.33	30135.17	30418.12	30532.65	30723.97	31062.31	31467.9	31737.08	32074.33	32411.74	32882.78	33179.16	33563.66	33948.71	34424.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FI	1	1	1	1	1	1	1	1	1	1	1	9515.38	9622.66	9696.08	9799.72	9849.46	9921.84	9938.25	9980.85	9965.69	9978.25	10023.89	10099.79	10122.35	10171.16	10219.6	10304.16	10328.67	10382.64	10436.25	10519.34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FR	1	1	1	1	1	1	1	1	1	1	1	53948.51	54649.26	54973.43	55458.26	55646.23	56143.22	56417.89	56850.1	56970.07	57247.13	57782.53	58456.65	58851.95	59385.94	59919.46	60692.67	61124.88	61726.86	62328.38	63110.77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UK	1	1	1	1	1	1	1	1	1	1	1	35750.61	36140.5	36306.92	36589.85	36672.47	37000.89	37194.48	37496.34	37584.75	37780.71	38205.28	38728.02	39051.96	39474.02	39895.23	40623.24	41115.51	41724.82	42333.58	43064.06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT	1	1	1	1	1	1	1	1	1	1	1	33611.36	34091.36	34205.28	34420.01	34432.42	34658.49	34710.67	34865.77	34814.43	34866.04	35128.26	35469.2	35645.78	35901.13	36154.25	36564.77	36753.39	37049.32	37342.86	37745.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NL	1	1	1	1	1	1	1	1	1	1	1	13416.55	13653.59	13812.91	14014.97	14137.08	14333.54	14467.45	14639.45	14722.44	14846.1	15052.51	15295.12	15458.16	15657.59	15854.82	16116.04	16277.75	16486.02	16692.19	16945.18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NO	1	1	1	1	1	1	1	1	1	1	1	14972.77	15208.27	15386.75	15611.21	15753.72	15957.27	16044.22	16174.62	16212.89	16293.25	16405.03	16555.4	16622.17	16731.44	16841.04	16956.15	16978.89	17048.32	17118.1	17235.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PL	1	1	1	1	1	1	1	1	1	1	1	18273.69	18828.85	19305.14	19807.35	20204.65	20661.97	20910.84	21180.07	21318.52	21508.48	21842.18	22227.69	22510.57	22847.15	23185.91	23594.64	23870.69	24216.91	24565.76	24987.47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PT	1	1	1	1	1	1	1	1	1	1	1	6064.89	6193.8	6273.61	6370.96	6437.77	6525.39	6589.47	6671.24	6719.63	6784.79	6842.22	6912.37	6954.26	7008.79	7062.21	7133.64	7168.01	7218.3	7266.66	7331.59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SE	1	1	1	1	1	1	1	1	1	1	1	15462.96	15622.69	15751.27	15922.61	16011.84	16174.19	16218.84	16304.63	16303.02	16340.77	16371.77	16452.16	16458.03	16500.89	16543.55	16641.38	16655.46	16711.11	16766.58	16864.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
