Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
IT Onshore 934 41.0 16.875 70M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 577 39.0 16.25 70M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 666 39.5 16.25 70M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 758 40.0 18.125 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 843 40.5 15.625 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 844 40.5 16.25 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 930 41.0 14.375 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 932 41.0 15.625 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 934 41.0 16.875 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 577 39.0 16.25 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 666 39.5 16.25 85M Generator NWST	269.7373769	275.9873769	282.2373769	288.4873769	294.7373769	300.9873769	307.2373769	313.4873769	319.7373769	325.9873769	332.2373769	338.4873769	360.3884616	382.1864478	399.3449977	812.8633469	892.7452775	971.6993206	998.7291975	1019.623594	1042.212867	1053.814139	1063.824094	1073.085318	1081.289811	1089.818423	1096.397618	1102.937874	1139.683826	1176.449517	1213.151041	1249.105212	1284.273969	1318.624963	1352.131266	1384.77108	1416.527418	1447.387781	1477.34383	1506.391067	1534.528508	1561.758368	1588.085764	1613.518414	1638.066363	1661.74171	1684.558367	1706.531812	1727.678876	1748.017535	1767.566722	1786.346148	1804.376149	1821.677531	1838.271444	1854.179261	1869.422464	1884.022557	1898.000969	1911.378988	1924.177684	1936.417863	1948.120001	1959.304216	1969.990218	1980.197287	1989.944244	1999.249431	2008.130695	2016.605376	2024.6903	2032.401771	2039.75557	2046.766958	2053.450671	2059.820933	2065.891456	2071.675449	2077.185626	2082.434218	2087.432979	2092.193201	2096.725724	2101.04095	2105.148851	2109.058988	2112.780516	2116.322208	2119.692454	2122.899288	2125.950388
IT Onshore 758 40.0 18.125 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 843 40.5 15.625 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 844 40.5 16.25 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 930 41.0 14.375 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 932 41.0 15.625 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 934 41.0 16.875 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IT Onshore 577 39.0 16.25 100M Generator NWST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
